File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
5abfa1bf-f3ad-4e7b-878c-5df4e03c8cdc	6669292e-fb65-427d-b2a4-7c9366e9e043.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-HM-A3JJ	TCGA-HM-A3JJ-11A	Solid Tissue Normal
550ec5d4-6618-4882-a783-be48163b6c30	4bd3c03d-fcde-414c-b2b4-06041c4070a2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8386	TCGA-58-8386-11A	Solid Tissue Normal
d29660d3-b3f7-4186-8c71-bebbabee600a	4a97b05e-92d4-49c2-92b7-e2959bc3baf2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8309	TCGA-56-8309-11A	Solid Tissue Normal
b502b174-162a-49ea-ac55-5ec9a15aeaa6	712aa5d8-f348-427f-b7ba-cced0c049423.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7731	TCGA-56-7731-11A	Solid Tissue Normal
f822b8ac-5682-4ae1-8250-9f204fa540ea	2a966908-135d-4362-9590-46febb03b357.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5478	TCGA-22-5478-11A	Solid Tissue Normal
7ccc40b9-a636-407f-928b-1522061f5acf	132eb4a9-edb0-4bba-ba84-7a4d6f8311ab.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7579	TCGA-56-7579-11A	Solid Tissue Normal
944adc4b-049d-4bce-90a0-d1b18a2d1e5e	e3d18b63-d8ae-429c-b1ea-a5c55259adea.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7338	TCGA-77-7338-11A	Solid Tissue Normal
915f5f6d-b66b-4ffd-a095-a6bb60387d2f	7ddcc958-f869-42c0-8924-4aa883076eb0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8082	TCGA-56-8082-11A	Solid Tissue Normal
17d01bba-1ae8-4205-ae80-2db88489fa84	1391394a-a310-49a6-8c2c-401fb358ea59.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4609	TCGA-22-4609-11A	Solid Tissue Normal
420632d5-48e3-45f1-8480-3ec4d381ea55	f768c986-b04c-45fe-a0ff-6e7b0f8e4f78.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8201	TCGA-56-8201-11A	Solid Tissue Normal
736d8419-1f66-49d6-83c7-e37b2fbff267	a340cd03-5ca1-4f17-9e51-171a7b12709c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8083	TCGA-56-8083-11A	Solid Tissue Normal
14e565dd-f3cd-4d99-9d11-d7b9b5165ea1	e904bf9c-0004-44eb-aaa7-1928ed466a18.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4587	TCGA-33-4587-11A	Solid Tissue Normal
