File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
09efc6ef-8c66-4dcd-840b-040bb1508aba	04831d75-1f63-4eb3-9540-0646cbcf4444.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-DZ-6132	TCGA-DZ-6132-11A	Solid Tissue Normal
af9ba5a7-2ff2-406d-b63a-e1ad5550401e	8c85e5c3-2921-43a7-a360-65cee80d9936.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-7966	TCGA-GL-7966-11A	Solid Tissue Normal
2a79789d-e28b-43ad-9741-2a3740b577d9	30ff7e18-9244-415a-89f3-1cd6f0bd9bce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-7044	TCGA-BQ-7044-11A	Solid Tissue Normal
7f418c7b-0001-46c1-b6ec-017ae42c4532	e2052649-97fc-4f97-9a01-992b03e52a7a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-Y8-A8RY	TCGA-Y8-A8RY-11A	Solid Tissue Normal
78532bd9-8801-4e9d-a697-f6ece27fd5cc	44c392a8-c239-4b94-a03a-1aa5581f5e4a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-DZ-6134	TCGA-DZ-6134-11A	Solid Tissue Normal
229931f0-99d0-4ea7-9ab9-03699f1b6611	ae8eccfd-0f11-425c-99f6-85ed837a5970.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5878	TCGA-BQ-5878-11A	Solid Tissue Normal
7c6e45f2-a1bd-4eb4-81bf-eda86328699c	b35c3469-d22c-4cff-9dfa-60799c9ace29.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-6846	TCGA-GL-6846-11A	Solid Tissue Normal
6c3faae2-4605-4891-bcd4-28da019c7f85	f62f0332-06f3-42bd-977e-91d9693a9197.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-A9DE	TCGA-GL-A9DE-11A	Solid Tissue Normal
7c1b526c-03c9-4263-b1df-f3665add802c	4e86718f-bdf5-4fed-9a90-d8f346afeb7e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-7051	TCGA-BQ-7051-11A	Solid Tissue Normal
091d9ed1-6127-4b37-b2d5-a463b28e2e9e	c8d14d90-63a8-4576-ae80-ef8582792d16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5877	TCGA-BQ-5877-11A	Solid Tissue Normal
7ee838c7-0dc3-4858-b9f2-de1da107c141	7dfcbdec-4dea-4486-9502-3b0f482b82b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5879	TCGA-BQ-5879-11A	Solid Tissue Normal
ded08db2-5868-4423-bf7f-2a988fc7a474	5772ed26-e300-459b-96ee-fd4aaf9dc7f1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5882	TCGA-BQ-5882-11A	Solid Tissue Normal
febc3e29-383d-43a3-bdc9-68998d0d05e5	7133a006-a002-4748-b59f-b531878ab4b5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-A4-A4ZT	TCGA-A4-A4ZT-11A	Solid Tissue Normal
99c45b19-2d33-4e62-9385-1fe24f784bd3	5de18821-a068-41cd-9468-81ad50a54d20.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5891	TCGA-BQ-5891-11A	Solid Tissue Normal
cc4d80d8-06d0-4172-8b3d-99cc4dbc6566	27993654-3ca0-4f8b-8346-eef50c2f2a2b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-DZ-6133	TCGA-DZ-6133-11A	Solid Tissue Normal
d1428071-d98b-46f7-a950-971c6d8b0850	0b2419f2-dfd1-40f3-ab3b-e9bcdc1cc23d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5875	TCGA-BQ-5875-11A	Solid Tissue Normal
2d3ea933-39f2-45d9-8811-f600660d8bea	c1768141-9d4a-447d-ba29-c0cdc82304cd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-7046	TCGA-BQ-7046-11A	Solid Tissue Normal
ce413e48-13a3-4223-9cfe-734dc0ee8074	a25c7942-0822-4f67-8b74-3d7ad4610add.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-A59R	TCGA-GL-A59R-11A	Solid Tissue Normal
848d6433-ea39-458a-ad29-748a43fc066e	25d83a91-28f9-4389-96e5-2c21b09dadc8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-A4-A57E	TCGA-A4-A57E-11A	Solid Tissue Normal
94e1cadc-999a-4bd2-bb21-a86397e38267	14add416-7ddd-4e46-8b21-87fdcba1b22e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5884	TCGA-BQ-5884-11A	Solid Tissue Normal
76a8b7a8-22d5-4a15-b525-063e618bdbd1	2aee1577-ad29-4544-b07b-22d3b564eea3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-7061	TCGA-BQ-7061-11A	Solid Tissue Normal
f07757ce-d24a-4533-b298-451dcd0c1fe0	d83810dc-199b-4a72-8845-6d28c14f5cd5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5890	TCGA-BQ-5890-11A	Solid Tissue Normal
acbf1568-66b7-4648-8445-6f38a85abe29	187766dc-0ffa-4245-9976-644ca1d93b65.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-7059	TCGA-BQ-7059-11A	Solid Tissue Normal
1b20bd1e-95de-4a14-9245-e92523e1f307	8c2873db-5e99-4c10-81f9-3100d95aeff9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-B9-4115	TCGA-B9-4115-11A	Solid Tissue Normal
95b530dc-cf06-412e-ae54-ddb0f6b0b667	9e49848d-ace7-4e5c-8b61-e10dacc143a4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-DZ-6131	TCGA-DZ-6131-11A	Solid Tissue Normal
f5778aa3-76ec-4d2d-9443-c2a679bcad67	8cf90742-1a13-4404-adb5-0304fe614da2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-P4-A5E8	TCGA-P4-A5E8-11A	Solid Tissue Normal
